date,weekday,sekki,rank,season,season_pt,seasonal_idx,weekday_idx,visitor_idx,kf1,kf2,kf3,mp_point,predicted_sales,predicted_count,actual_sales,actual_count
2023-11-05,日,霜降,15,FLOW SEASON,2.67,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2023-11-06,月,霜降,15,FLOW SEASON,2.67,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2023-11-07,火,霜降,15,FLOW SEASON,2.67,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2023-11-08,水,立冬,23,OFF SEASON,1.33,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2023-11-09,木,立冬,23,OFF SEASON,1.33,2.0,3.0,2.0,2.33,2.97,2.67,2.66,0,0,0,0
2023-11-10,金,立冬,23,OFF SEASON,1.33,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2023-11-11,土,立冬,23,OFF SEASON,1.33,2.0,5.0,2.0,3.0,2.97,2.67,2.88,0,0,0,0
2023-11-12,日,立冬,23,OFF SEASON,1.33,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2023-11-13,月,立冬,23,OFF SEASON,1.33,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2023-11-14,火,立冬,23,OFF SEASON,1.33,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2023-11-15,水,立冬,23,OFF SEASON,1.33,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2023-11-16,木,立冬,23,OFF SEASON,1.33,2.0,3.0,2.0,2.33,2.97,2.67,2.66,0,0,0,0
2023-11-17,金,立冬,23,OFF SEASON,1.33,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2023-11-18,土,立冬,23,OFF SEASON,1.33,2.0,5.0,2.0,3.0,2.97,2.67,2.88,0,0,0,0
2023-11-19,日,立冬,23,OFF SEASON,1.33,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2023-11-20,月,立冬,23,OFF SEASON,1.33,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2023-11-21,火,立冬,23,OFF SEASON,1.33,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2023-11-22,水,小雪,19,LOW SEASON,2.0,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2023-11-23,木,小雪,19,LOW SEASON,2.0,2.0,3.0,2.0,2.33,2.97,2.67,2.66,0,0,0,0
2023-11-24,金,小雪,19,LOW SEASON,2.0,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2023-11-25,土,小雪,19,LOW SEASON,2.0,2.0,5.0,2.0,3.0,2.97,2.67,2.88,0,0,0,0
2023-11-26,日,小雪,19,LOW SEASON,2.0,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2023-11-27,月,小雪,19,LOW SEASON,2.0,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2023-11-28,火,小雪,19,LOW SEASON,2.0,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2023-11-29,水,小雪,19,LOW SEASON,2.0,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2023-11-30,木,小雪,19,LOW SEASON,2.0,2.0,3.0,2.0,2.33,2.97,2.67,2.66,0,0,0,0
2023-12-01,金,小雪,19,LOW SEASON,2.0,4.0,4.0,4.0,4.0,2.97,2.67,3.21,0,0,0,0
2023-12-02,土,小雪,19,LOW SEASON,2.0,4.0,5.0,4.0,4.33,2.97,2.67,3.32,0,0,0,0
2023-12-03,日,小雪,19,LOW SEASON,2.0,4.0,4.0,4.0,4.0,2.97,2.67,3.21,0,0,0,0
2023-12-04,月,小雪,19,LOW SEASON,2.0,4.0,2.0,4.0,3.33,2.97,2.67,2.99,0,0,0,0
2023-12-05,火,小雪,19,LOW SEASON,2.0,4.0,2.0,4.0,3.33,2.97,2.67,2.99,0,0,0,0
2023-12-06,水,小雪,19,LOW SEASON,2.0,4.0,2.0,4.0,3.33,2.97,2.67,2.99,0,0,0,0
2023-12-07,木,大雪,6,HIGH SEASON,4.17,4.0,3.0,4.0,3.67,2.97,2.67,3.1,0,0,0,0
2023-12-08,金,大雪,6,HIGH SEASON,4.17,4.0,4.0,4.0,4.0,2.97,2.67,3.21,0,0,0,0
2023-12-09,土,大雪,6,HIGH SEASON,4.17,4.0,5.0,4.0,4.33,2.97,2.67,3.32,0,0,0,0
2023-12-10,日,大雪,6,HIGH SEASON,4.17,4.0,4.0,4.0,4.0,2.97,2.67,3.21,0,0,0,0
2023-12-11,月,大雪,6,HIGH SEASON,4.17,4.0,2.0,4.0,3.33,2.97,2.67,2.99,0,0,0,0
2023-12-12,火,大雪,6,HIGH SEASON,4.17,4.0,2.0,4.0,3.33,2.97,2.67,2.99,0,0,0,0
2023-12-13,水,大雪,6,HIGH SEASON,4.17,4.0,2.0,4.0,3.33,2.97,2.67,2.99,0,0,0,0
2023-12-14,木,大雪,6,HIGH SEASON,4.17,4.0,3.0,4.0,3.67,2.97,2.67,3.1,0,0,0,0
2023-12-15,金,大雪,6,HIGH SEASON,4.17,4.0,4.0,4.0,4.0,2.97,2.67,3.21,0,0,0,0
2023-12-16,土,大雪,6,HIGH SEASON,4.17,4.0,5.0,4.0,4.33,2.97,2.67,3.32,0,0,0,0
2023-12-17,日,大雪,6,HIGH SEASON,4.17,4.0,4.0,4.0,4.0,2.97,2.67,3.21,0,0,0,0
2023-12-18,月,大雪,6,HIGH SEASON,4.17,4.0,2.0,4.0,3.33,2.97,2.67,2.99,0,0,0,0
2023-12-19,火,大雪,6,HIGH SEASON,4.17,4.0,2.0,4.0,3.33,2.97,2.67,2.99,0,0,0,0
2023-12-20,水,大雪,6,HIGH SEASON,4.17,4.0,2.0,4.0,3.33,2.97,2.67,2.99,0,0,0,0
2023-12-21,木,大雪,6,HIGH SEASON,4.17,4.0,3.0,4.0,3.67,2.97,2.67,3.1,0,0,0,0
2023-12-22,金,冬至,3,TOP SEASON,4.67,4.0,4.0,4.0,4.0,2.97,2.67,3.21,0,0,0,0
2023-12-23,土,冬至,3,TOP SEASON,4.67,4.0,5.0,4.0,4.33,2.97,2.67,3.32,0,0,0,0
2023-12-24,日,冬至,3,TOP SEASON,4.67,4.0,4.0,4.0,4.0,2.97,2.67,3.21,0,0,0,0
2023-12-25,月,冬至,3,TOP SEASON,4.67,4.0,2.0,4.0,3.33,2.97,2.67,2.99,0,0,0,0
2023-12-26,火,冬至,3,TOP SEASON,4.67,4.0,2.0,4.0,3.33,2.97,2.67,2.99,0,0,0,0
2023-12-27,水,冬至,3,TOP SEASON,4.67,4.0,2.0,4.0,3.33,2.97,2.67,2.99,0,0,0,0
2023-12-28,木,冬至,3,TOP SEASON,4.67,4.0,3.0,4.0,3.67,2.97,2.67,3.1,0,0,0,0
2023-12-29,金,冬至,3,TOP SEASON,4.67,4.0,4.0,4.0,4.0,2.97,2.67,3.21,0,0,0,0
2023-12-30,土,冬至,3,TOP SEASON,4.67,4.0,5.0,4.0,4.33,2.97,2.67,3.32,0,0,0,0
2023-12-31,日,冬至,3,TOP SEASON,4.67,4.0,4.0,4.0,4.0,2.97,2.67,3.21,0,0,0,0
2024-01-01,月,冬至,3,TOP SEASON,4.67,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-02,火,冬至,3,TOP SEASON,4.67,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-03,水,冬至,3,TOP SEASON,4.67,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-04,木,冬至,3,TOP SEASON,4.67,2.0,3.0,2.0,2.33,2.97,2.67,2.66,0,0,0,0
2024-01-05,金,冬至,3,TOP SEASON,4.67,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-01-06,土,小寒,22,OFF SEASON,1.5,2.0,5.0,2.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-01-07,日,小寒,22,OFF SEASON,1.5,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-01-08,月,小寒,22,OFF SEASON,1.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-09,火,小寒,22,OFF SEASON,1.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-10,水,小寒,22,OFF SEASON,1.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-11,木,小寒,22,OFF SEASON,1.5,2.0,3.0,2.0,2.33,2.97,2.67,2.66,0,0,0,0
2024-01-12,金,小寒,22,OFF SEASON,1.5,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-01-13,土,小寒,22,OFF SEASON,1.5,2.0,5.0,2.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-01-14,日,小寒,22,OFF SEASON,1.5,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-01-15,月,小寒,22,OFF SEASON,1.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-16,火,小寒,22,OFF SEASON,1.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-17,水,小寒,22,OFF SEASON,1.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-18,木,小寒,22,OFF SEASON,1.5,2.0,3.0,2.0,2.33,2.97,2.67,2.66,0,0,0,0
2024-01-19,金,小寒,22,OFF SEASON,1.5,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-01-20,土,大寒,21,OFF SEASON,1.67,2.0,5.0,2.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-01-21,日,大寒,21,OFF SEASON,1.67,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-01-22,月,大寒,21,OFF SEASON,1.67,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-23,火,大寒,21,OFF SEASON,1.67,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-24,水,大寒,21,OFF SEASON,1.67,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-25,木,大寒,21,OFF SEASON,1.67,2.0,3.0,2.0,2.33,2.97,2.67,2.66,0,0,0,0
2024-01-26,金,大寒,21,OFF SEASON,1.67,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-01-27,土,大寒,21,OFF SEASON,1.67,2.0,5.0,2.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-01-28,日,大寒,21,OFF SEASON,1.67,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-01-29,月,大寒,21,OFF SEASON,1.67,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-30,火,大寒,21,OFF SEASON,1.67,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-01-31,水,大寒,21,OFF SEASON,1.67,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-02-01,木,大寒,21,OFF SEASON,1.67,3.0,3.0,3.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-02-02,金,大寒,21,OFF SEASON,1.67,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-02-03,土,大寒,21,OFF SEASON,1.67,3.0,5.0,3.0,3.67,2.97,2.67,3.1,0,0,0,0
2024-02-04,日,立春,12,FLOW SEASON,3.17,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-02-05,月,立春,12,FLOW SEASON,3.17,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-02-06,火,立春,12,FLOW SEASON,3.17,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-02-07,水,立春,12,FLOW SEASON,3.17,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-02-08,木,立春,12,FLOW SEASON,3.17,3.0,3.0,3.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-02-09,金,立春,12,FLOW SEASON,3.17,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-02-10,土,立春,12,FLOW SEASON,3.17,3.0,5.0,3.0,3.67,2.97,2.67,3.1,0,0,0,0
2024-02-11,日,立春,12,FLOW SEASON,3.17,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-02-12,月,立春,12,FLOW SEASON,3.17,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-02-13,火,立春,12,FLOW SEASON,3.17,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-02-14,水,立春,12,FLOW SEASON,3.17,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-02-15,木,立春,12,FLOW SEASON,3.17,3.0,3.0,3.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-02-16,金,立春,12,FLOW SEASON,3.17,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-02-17,土,立春,12,FLOW SEASON,3.17,3.0,5.0,3.0,3.67,2.97,2.67,3.1,0,0,0,0
2024-02-18,日,立春,12,FLOW SEASON,3.17,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-02-19,月,雨水,20,LOW SEASON,1.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-02-20,火,雨水,20,LOW SEASON,1.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-02-21,水,雨水,20,LOW SEASON,1.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-02-22,木,雨水,20,LOW SEASON,1.83,3.0,3.0,3.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-02-23,金,雨水,20,LOW SEASON,1.83,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-02-24,土,雨水,20,LOW SEASON,1.83,3.0,5.0,3.0,3.67,2.97,2.67,3.1,0,0,0,0
2024-02-25,日,雨水,20,LOW SEASON,1.83,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-02-26,月,雨水,20,LOW SEASON,1.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-02-27,火,雨水,20,LOW SEASON,1.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-02-28,水,雨水,20,LOW SEASON,1.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-02-29,木,雨水,20,LOW SEASON,1.83,3.0,3.0,3.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-03-01,金,雨水,20,LOW SEASON,1.83,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-03-02,土,雨水,20,LOW SEASON,1.83,2.0,5.0,2.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-03-03,日,雨水,20,LOW SEASON,1.83,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-03-04,月,雨水,20,LOW SEASON,1.83,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-03-05,火,啓蟄,16,LOW SEASON,2.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-03-06,水,啓蟄,16,LOW SEASON,2.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-03-07,木,啓蟄,16,LOW SEASON,2.5,2.0,3.0,2.0,2.33,2.97,2.67,2.66,0,0,0,0
2024-03-08,金,啓蟄,16,LOW SEASON,2.5,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-03-09,土,啓蟄,16,LOW SEASON,2.5,2.0,5.0,2.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-03-10,日,啓蟄,16,LOW SEASON,2.5,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-03-11,月,啓蟄,16,LOW SEASON,2.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-03-12,火,啓蟄,16,LOW SEASON,2.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-03-13,水,啓蟄,16,LOW SEASON,2.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-03-14,木,啓蟄,16,LOW SEASON,2.5,2.0,3.0,2.0,2.33,2.97,2.67,2.66,0,0,0,0
2024-03-15,金,啓蟄,16,LOW SEASON,2.5,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-03-16,土,啓蟄,16,LOW SEASON,2.5,2.0,5.0,2.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-03-17,日,啓蟄,16,LOW SEASON,2.5,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-03-18,月,啓蟄,16,LOW SEASON,2.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-03-19,火,啓蟄,16,LOW SEASON,2.5,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-03-20,水,春分,17,LOW SEASON,2.33,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-03-21,木,春分,17,LOW SEASON,2.33,2.0,3.0,2.0,2.33,2.97,2.67,2.66,0,0,0,0
2024-03-22,金,春分,17,LOW SEASON,2.33,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-03-23,土,春分,17,LOW SEASON,2.33,2.0,5.0,2.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-03-24,日,春分,17,LOW SEASON,2.33,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-03-25,月,春分,17,LOW SEASON,2.33,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-03-26,火,春分,17,LOW SEASON,2.33,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-03-27,水,春分,17,LOW SEASON,2.33,2.0,2.0,2.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-03-28,木,春分,17,LOW SEASON,2.33,2.0,3.0,2.0,2.33,2.97,2.67,2.66,0,0,0,0
2024-03-29,金,春分,17,LOW SEASON,2.33,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-03-30,土,春分,17,LOW SEASON,2.33,2.0,5.0,2.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-03-31,日,春分,17,LOW SEASON,2.33,2.0,4.0,2.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-04-01,月,春分,17,LOW SEASON,2.33,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-02,火,春分,17,LOW SEASON,2.33,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-03,水,春分,17,LOW SEASON,2.33,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-04,木,清明,24,OFF SEASON,1.17,1.0,3.0,1.0,1.67,2.97,2.67,2.44,0,0,0,0
2024-04-05,金,清明,24,OFF SEASON,1.17,1.0,4.0,1.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-04-06,土,清明,24,OFF SEASON,1.17,1.0,5.0,1.0,2.33,2.97,2.67,2.66,0,0,0,0
2024-04-07,日,清明,24,OFF SEASON,1.17,1.0,4.0,1.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-04-08,月,清明,24,OFF SEASON,1.17,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-09,火,清明,24,OFF SEASON,1.17,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-10,水,清明,24,OFF SEASON,1.17,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-11,木,清明,24,OFF SEASON,1.17,1.0,3.0,1.0,1.67,2.97,2.67,2.44,0,0,0,0
2024-04-12,金,清明,24,OFF SEASON,1.17,1.0,4.0,1.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-04-13,土,清明,24,OFF SEASON,1.17,1.0,5.0,1.0,2.33,2.97,2.67,2.66,0,0,0,0
2024-04-14,日,清明,24,OFF SEASON,1.17,1.0,4.0,1.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-04-15,月,清明,24,OFF SEASON,1.17,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-16,火,清明,24,OFF SEASON,1.17,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-17,水,清明,24,OFF SEASON,1.17,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-18,木,清明,24,OFF SEASON,1.17,1.0,3.0,1.0,1.67,2.97,2.67,2.44,0,0,0,0
2024-04-19,金,穀雨,18,LOW SEASON,2.17,1.0,4.0,1.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-04-20,土,穀雨,18,LOW SEASON,2.17,1.0,5.0,1.0,2.33,2.97,2.67,2.66,0,0,0,0
2024-04-21,日,穀雨,18,LOW SEASON,2.17,1.0,4.0,1.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-04-22,月,穀雨,18,LOW SEASON,2.17,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-23,火,穀雨,18,LOW SEASON,2.17,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-24,水,穀雨,18,LOW SEASON,2.17,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-25,木,穀雨,18,LOW SEASON,2.17,1.0,3.0,1.0,1.67,2.97,2.67,2.44,0,0,0,0
2024-04-26,金,穀雨,18,LOW SEASON,2.17,1.0,4.0,1.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-04-27,土,穀雨,18,LOW SEASON,2.17,1.0,5.0,1.0,2.33,2.97,2.67,2.66,0,0,0,0
2024-04-28,日,穀雨,18,LOW SEASON,2.17,1.0,4.0,1.0,2.0,2.97,2.67,2.55,0,0,0,0
2024-04-29,月,穀雨,18,LOW SEASON,2.17,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-04-30,火,穀雨,18,LOW SEASON,2.17,1.0,2.0,1.0,1.33,2.97,2.67,2.32,0,0,0,0
2024-05-01,水,穀雨,18,LOW SEASON,2.17,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-02,木,穀雨,18,LOW SEASON,2.17,3.0,3.0,3.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-05-03,金,穀雨,18,LOW SEASON,2.17,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-05-04,土,穀雨,18,LOW SEASON,2.17,3.0,5.0,3.0,3.67,2.97,2.67,3.1,0,0,0,0
2024-05-05,日,立夏,13,FLOW SEASON,3.0,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-05-06,月,立夏,13,FLOW SEASON,3.0,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-07,火,立夏,13,FLOW SEASON,3.0,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-08,水,立夏,13,FLOW SEASON,3.0,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-09,木,立夏,13,FLOW SEASON,3.0,3.0,3.0,3.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-05-10,金,立夏,13,FLOW SEASON,3.0,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-05-11,土,立夏,13,FLOW SEASON,3.0,3.0,5.0,3.0,3.67,2.97,2.67,3.1,0,0,0,0
2024-05-12,日,立夏,13,FLOW SEASON,3.0,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-05-13,月,立夏,13,FLOW SEASON,3.0,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-14,火,立夏,13,FLOW SEASON,3.0,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-15,水,立夏,13,FLOW SEASON,3.0,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-16,木,立夏,13,FLOW SEASON,3.0,3.0,3.0,3.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-05-17,金,立夏,13,FLOW SEASON,3.0,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-05-18,土,立夏,13,FLOW SEASON,3.0,3.0,5.0,3.0,3.67,2.97,2.67,3.1,0,0,0,0
2024-05-19,日,立夏,13,FLOW SEASON,3.0,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-05-20,月,小満,14,FLOW SEASON,2.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-21,火,小満,14,FLOW SEASON,2.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-22,水,小満,14,FLOW SEASON,2.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-23,木,小満,14,FLOW SEASON,2.83,3.0,3.0,3.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-05-24,金,小満,14,FLOW SEASON,2.83,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-05-25,土,小満,14,FLOW SEASON,2.83,3.0,5.0,3.0,3.67,2.97,2.67,3.1,0,0,0,0
2024-05-26,日,小満,14,FLOW SEASON,2.83,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-05-27,月,小満,14,FLOW SEASON,2.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-28,火,小満,14,FLOW SEASON,2.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-29,水,小満,14,FLOW SEASON,2.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-05-30,木,小満,14,FLOW SEASON,2.83,3.0,3.0,3.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-05-31,金,小満,14,FLOW SEASON,2.83,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-06-01,土,小満,14,FLOW SEASON,2.83,3.0,5.0,3.0,3.67,2.97,2.67,3.1,0,0,0,0
2024-06-02,日,小満,14,FLOW SEASON,2.83,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-06-03,月,小満,14,FLOW SEASON,2.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-06-04,火,小満,14,FLOW SEASON,2.83,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-06-05,水,芒種,10,HIGH SEASON,3.5,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-06-06,木,芒種,10,HIGH SEASON,3.5,3.0,3.0,3.0,3.0,2.97,2.67,2.88,0,0,0,0
2024-06-07,金,芒種,10,HIGH SEASON,3.5,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-06-08,土,芒種,10,HIGH SEASON,3.5,3.0,5.0,3.0,3.67,2.97,2.67,3.1,0,0,0,0
2024-06-09,日,芒種,10,HIGH SEASON,3.5,3.0,4.0,3.0,3.33,2.97,2.67,2.99,0,0,0,0
2024-06-10,月,芒種,10,HIGH SEASON,3.5,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
2024-06-11,火,芒種,10,HIGH SEASON,3.5,3.0,2.0,3.0,2.67,2.97,2.67,2.77,0,0,0,0
